TIMESTAMP,RECORD,T_Depth,Transducer_Temp,Sounder_Offset,Temp,SpCond,pH,pH_mV,Turb,DO_sat,DO_conc,Sled_Depth,Sled_PTemp,Sled_Batt_Volt,Sled_Moisture_Sensor,Sled_Fdom,Sled_Fdom_Gain,C7_Sled_Turb,Sled_Turb_Gain,Sled_chl_A,Sled_chl_A_Gain,Sled_YSI_Temp,Sled_YSI_SpCond,Sled_YSI_pH,Sled_YSI_pH_mV,Sled_YSI_Turb,Sled_YSI_DO_sat,Sled_YSI_DO_conc,Distance_to_Bottom,Line_Out,Stop_Dis_to_Bottom,Distance_Behind_Boat,Date_Time,Lat,Long,Depth,UTM_X,UTM_Y,UTM_X_fixed,UTM_Y_fixed,Distance_fixed,DMG_fixed,Distance,DMG
09/15/2015 16:42:41,93178,33.9852,31,0,15.11,0.102,7.62,-86.6,0.4,104.3,10.49,13.33108332,18.74026,13.72318,2130.715,6.221838,100,-0.8907843,100,5.935149,100,11.91,0.086,7.95,-113.9,-0.2,105.9,11.43,67.78284,-120.4286,231.9486,124.2056,09/15/2015 16:42:40,46.75405,-90.55353,33.41040,12795.70724,5179918.79367,12795.70724,5179918.79367,0,1226.970437,1.278947959,1669.947803
09/15/2015 16:42:42,93179,33.9852,31,0,15.11,0.102,7.62,-86.6,0.5,104.3,10.49,13.3610543,18.74026,13.72318,2131.056,5.377129,100,-0.8993167,100,6.547777,100,11.89,0.086,7.95,-113.9,-0.2,105.9,11.44,67.68452,-121.3755,232.8955,125.1833,09/15/2015 16:42:42,46.75405,-90.55356,33.80836,12793.22773,5179919.23973,12793.22773,5179919.23973,2.51931406,1229.489751,3.562848111,1673.510651
09/15/2015 16:42:43,93180,33.9852,31,0,15.1,0.102,7.62,-86.6,0.5,104.2,10.48,13.46594208,18.74026,13.72318,2131.056,6.035832,100,-0.8976102,100,6.102385,100,11.87,0.086,7.95,-113.9,-0.2,105.9,11.45,67.3404,-122.5715,234.0915,126.3326,09/15/2015 16:42:43,46.75406,-90.55358,33.34953,12791.90198,5179920.01729,12791.90198,5179920.01729,1.536944468,1231.026695,1.824074645,1675.334725
09/15/2015 16:42:44,93181,33.9852,31,0,15.09,0.102,7.62,-86.6,0.5,104.2,10.49,13.44346613,18.74026,13.77877,2131.056,6.110917,100,-0.8822519,100,6.716719,100,11.85,0.086,7.95,-113.9,-0.2,106,11.46,67.41414,-123.5184,235.0384,127.3754,09/15/2015 16:42:44,46.75406,-90.55359,33.72160,12790.93567,5179919.92297,12790.93567,5179919.92297,0.970907974,1231.997603,1.123859247,1676.458585
09/15/2015 16:42:45,93182,34.07664,31,0,15.09,0.102,7.63,-86.7,0.5,104.2,10.49,13.47343102,18.74026,13.71762,2131.056,6.165524,100,-0.8703066,100,7.160404,100,11.83,0.086,7.95,-113.8,-0.2,106,11.46,67.64382,-123.9919,235.8398,127.8446,09/15/2015 16:42:45,46.75407,-90.55361,33.49854,12789.64948,5179920.42048,12789.64948,5179920.42048,1.379050333,1233.376654,1.438179407,1677.896764
09/15/2015 16:42:46,93183,33.9852,31,0,15.09,0.102,7.63,-86.7,0.5,104.3,10.49,13.5483539,18.74026,13.75653,2130.715,6.102385,100,-0.8890778,100,6.617743,100,11.82,0.086,7.95,-113.9,-0.2,106,11.47,67.07001,-124.9387,236.4587,128.7643,09/15/2015 16:42:46,46.75407,-90.55362,33.81909,12788.55141,5179920.84391,12788.55141,5179920.84391,1.176880836,1234.553534,1.194119344,1679.090883
09/15/2015 16:42:47,93184,33.9852,31,0,15.09,0.102,7.63,-86.7,0.4,104.2,10.49,13.49590697,18.74026,13.69539,2131.056,5.143341,100,-0.9044362,100,6.450507,100,11.8,0.086,7.95,-113.9,-0.2,106,11.48,67.24209,-126.0601,237.58,130.028,09/15/2015 16:42:47,46.75407,-90.55364,33.58683,12787.23041,5179920.83221,12787.23041,5179920.83221,1.321059912,1235.874594,1.328904397,1680.419788
09/15/2015 16:42:48,93185,33.9852,NAN,0,15.1,0.102,7.63,-86.7,0.4,104.2,10.49,13.66822565,18.74026,13.77321,2131.056,5.313989,100,-0.9180881,100,6.331053,100,11.79,0.086,7.95,-113.8,-0.2,106.1,11.48,66.67673,-126.683,238.203,130.4806,09/15/2015 16:42:47,46.75407,-90.55364,33.58683,12787.23041,5179920.83221,12787.23041,5179920.83221,0,1235.874594,1.321059912,1681.740848
09/15/2015 16:42:49,93186,33.89376,31,0,15.1,0.102,7.63,-86.7,0.4,104.3,10.49,13.56333482,18.71315,13.72318,2131.056,5.481225,100,-0.9044362,100,6.380541,100,11.77,0.086,7.95,-113.9,-0.2,106.1,11.49,66.69287,-127.6299,238.8219,131.6211,09/15/2015 16:42:49,46.75408,-90.55367,33.82461,12784.91663,5179921.66770,12784.91663,5179921.66770,2.46000069,1238.334595,3.47896634,1685.219814
09/15/2015 16:42:50,93187,33.89376,31,0,15.11,0.102,7.62,-86.7,0.4,104.2,10.49,13.84054738,18.71315,13.75097,2130.715,5.723545,100,-0.9180881,100,6.23549,100,11.76,0.086,7.95,-113.7,-0.2,106.1,11.49,65.78339,-128.3027,239.4947,131.9985,09/15/2015 16:42:50,46.75408,-90.55368,33.66737,12783.77694,5179922.26447,12783.77694,5179922.26447,1.286483766,1239.621079,1.741316299,1686.96113
